X,Y,OBJECTID,Codigo_DANE_anterior,DANE_Letra,DANE_Actual,DIRECCION,ESTABLECIMIENTO_EDUCATIVO,SEDE,Zona,Identificador,POINT_X,POINT_Y,POINT_Z,BARRIO,COMUNA,VEREDA_COMUNIDAD,COD_DANE_DEPMUN,MUNICIPIO,PROVINCIA,NOMBRE_GEOGRAFICO,CATEGORIA,CORREGIMIENTO,VEREDA_IGAC,Estado_InfraestructuraE,PROV_ORIG,MUNI_ORIG,INST_ORIG,SEDE_ORIG
998346.8712,1166358.0277,1557,268773000746,268773000118G,26877300011807,VEREDA MATA DE GUADA,INSTITUCION_EDUCATIVA_EL_PORVEN,ESCUELA_RURAL_MATA_DE_GUADA,RURAL,2082,-74.0906199997406,6.09903000014964,0,,,MATA_DE_GUADUA,68773,SUCRE,VELEZ,MATA DE GUADUA,Vereda,,LA_GRANADINA,Cumple,VÉLEZ,SUCRE,INSTITUCION EDUCATIVA ARALES,ESCUELA RURAL MATA DE GUADA
1044417.0232,1153394.4649,1558,268861000462,268861000047H,26886100004708,VEREDA EL TUN-TUN,CENTRO_EDUCATIVO_LOS_GUAYABOS,ESCUELA_RURAL_LAGUNETAS_1,RURAL,2100,-73.6743833330312,5.9824416667599,0,,,LA_CAPILLA,68861,VELEZ,VELEZ,LA CAPILLA,Vereda,,LA_CAPILLA,Deficit,VÉLEZ,VÉLEZ,CENTRO EDUCATIVO LOS GUAYABOS,ESCUELA RURAL LAGUNETAS
1044445.731,1156695.4515,1559,168861000549,368861000025B,36886100002502,CRA. 5 NO. 7 - 69,COLEGIO_ISABEL_VALBUENA_CIFUENT,CENTRO_DOCENTE_MARTIN_GALEANO,URBANA,2103,-73.674150000325,6.01228611112643,0,MARTÍN_GALEANO,,CABECERA_MUNICIPAL,68861,VELEZ,VELEZ,MARTÍN GALEANO,Barrio,,CABECERA_MUNICIPAL,Alerta,VÉLEZ,VÉLEZ,COLEGIO ISABEL VALBUENA CIFUENTES,CENTRO DOCENTE MARTIN GALEANO
1044389.3234,1156909.0433,1560,168861000557,168861000794E,16886100079405,CALLE 9A # 5A-34,COLEGIO_UNIVERSITARIO_VELEZ,CENTRO_DOCENTE_CIRO_SANTANDER,URBANA,2104,-73.6746611109241,6.01421666745165,0,JOSÉ_ANTONIO_GALÁN,,CABECERA_MUNICIPAL,68861,VELEZ,VELEZ,JOSÉ ANTONIO GALÁN,Barrio,,CABECERA_MUNICIPAL,Alerta,VÉLEZ,VÉLEZ,COLEGIO UNIVERSITARIO,CENTRO DOCENTE CIRO SANTANDER
1044608.5359,1157160.7572,1561,168861000531,168861000794B,16886100079402,CARRERA 4 CON CALLE  12  ESQUINA,COLEGIO_UNIVERSITARIO_VELEZ,CENTRO_DOCENTE_EL_CENTENARIO,URBANA,2105,-73.6726833326329,6.01649444439747,0,LA_FERIA,,CABECERA_MUNICIPAL,68861,VELEZ,VELEZ,LA FERIA,Barrio,,CABECERA_MUNICIPAL,Alerta,VÉLEZ,VÉLEZ,COLEGIO UNIVERSITARIO,CENTRO DOCENTE EL CENTENARIO
1041465.1133,1155806.9828,1562,268861000454,268861000420C,26886100042003,VEREDA PEÑA CHIQUITA,INSTITUCION_EDUCATIVA_EL_GAITAL,ESCUELA_RURAL_TEBAIDA,RURAL,2110,-73.7010611107921,6.00422500026011,0,,,PEÑA_GRANDE,68861,VELEZ,VELEZ,PEÑA GRANDE,Vereda,,PEÑA_GRANDE,Deficit,VÉLEZ,VÉLEZ,INSTITUCION EDUCATIVA EL GAITAL,ESCUELA RURAL PEÑA CHIQUITA
1022123.7916,1200383.838,1563,268190000381,268190000381A,26819000038101,VEREDA LA VERDE,CENTRO_EDUCATIVO_PUERTO_ZAMBITO,CENTRO_EDUCATIVO_LA_VERDE,RURAL,336,-73.8762489996714,6.40702099956717,0,,,LA_VERDE,68190,CIMITARRA,YARIGUIES,LA VERDE,Vereda,,LA_VERDE,Cumple,YARIGUÍES,CIMITARRA,CENTRO EDUCATIVO LA VERDE,CENTRO EDUCATIVO LA VERDE
1027246.335,1211837.5073,1564,268190000705,268190000381J,26819000038110,VEREDA CHONTARALES,COLEGIO_MIRALINDO_LADANZURI,ESCUELA_RURAL_CHONTARALES,RURAL,337,-73.8300805556591,6.51063888921022,0,,,CHONTARALES,68385,LANDAZURI,VELEZ,CHONTARALES,Vereda,RÍO_BLANCO,CHONTARALES,Alerta,VÉLEZ,LANDÁZURI,CENTRO EDUCATIVO LA VERDE,ESCUELA RURAL CHONTARALES
1022056.1962,1195121.9255,1565,268190000934,268190000101H,26819000010108,VEREDA VISTA HERMOSA,INSTITUCION_EDUCATIVA_LA_VERDE_CIMITARRA,ESCUELA_RURAL_VISTA_HERMOSA,RURAL,362,-73.8767972217137,6.35944722195125,0,,,LA_VERDE,68190,CIMITARRA,YARIGUIES,LA VERDE,Vereda,,LA_VERDE,Cumple,YARIGUÍES,CIMITARRA,INSTITUCION EDUCATIVA LA PERDIDA ALTA,ESCUELA RURAL VISTA HERMOSA
997043.7412,1224183.3928,1566,268190001370,268190000594K,26819000059411,VEREDA LA COLORADA,INSTITUCION_EDUCATIVA_SAN_JOSE_CIMITARRA,ESCUELA_RURAL_ANDALUCIA,RURAL,375,-74.1033055556389,6.62180555596582,0,,,CARARE,68190,CIMITARRA,YARIGUIES,CARARE,Vereda,,CARARE,Deficit,YARIGUÍES,CIMITARRA,INSTITUCION EDUCATIVA SAN JOSE,ESCUELA RURAL ANDALUCIA
987625.0128,1234709.7147,1567,268190001388,268190000594B,26819000059402,VEREDA SAN PEDRO DE LAS VEGAS,INSTITUCION_EDUCATIVA_SAN_JOSE_CIMITARRA,ESCUELA_RURAL_LAS_VEGAS,RURAL,376,-74.1886583325732,6.71680000020238,0,,,LOS_MORROS,68190,CIMITARRA,YARIGUIES,LOS MORROS,Vereda,,LOS_MORROS,Deficit,YARIGUÍES,CIMITARRA,INSTITUCION EDUCATIVA SAN JOSE,ESCUELA RURAL LAS VEGAS
982127.4036,1232644.7787,1568,268190000489,268190000594E,26819000059405,VEREDA LOS MORROS,INSTITUCION_EDUCATIVA_SAN_JOSE_CIMITARRA,ESCUELA_RURAL_LOS_MORROS,RURAL,377,-74.2383361113212,6.69802222199879,0,,,LOS_MORROS,68190,CIMITARRA,YARIGUIES,LOS MORROS,Vereda,,LOS_MORROS,Deficit,YARIGUÍES,CIMITARRA,INSTITUCION EDUCATIVA SAN JOSE,ESCUELA RURAL LOS MORROS
991819.7203,1229083.3088,1569,268190001612,268190000594J,26819000059410,VEREDA RIBERAS DEL SAN JUAN,INSTITUCION_EDUCATIVA_SAN_JOSE_CIMITARRA,ESCUELA_RURAL_RIBERAS_DEL_SAN_JUAN,RURAL,378,-74.1506249997254,6.66601111133919,0,,,RIVERAS_DEL_SAN_JUAN,68190,CIMITARRA,YARIGUIES,RIVERAS DE SAN JUAN,Vereda,,RIVERAS_DEL_SAN_JUAN,Deficit,YARIGUÍES,CIMITARRA,INSTITUCION EDUCATIVA SAN JOSE,ESCUELA RURAL RIBERAS DEL SAN JUAN
973469.0219,1222800.5746,1570,268190000225,268190000594F,26819000059406,VEREDA VUELTA DE ACUÑA,INSTITUCION_EDUCATIVA_SAN_JOSE_CIMITARRA,ESCUELA_RURAL_VUELTA_ACUNA,RURAL,379,-74.3164333332769,6.60883888874088,0,,,VUELTA_DE_ACUÑA,68190,CIMITARRA,YARIGUIES,VUELTA DE ACUÑA,Vereda,,VUELTA_DE_ACUÑA,Deficit,YARIGUÍES,CIMITARRA,INSTITUCION EDUCATIVA SAN JOSE,ESCUELA RURAL VUELTA ACUÑA
1043953.3648,1224240.8207,1571,268235000671,268235000647F,26823500064706,VEREDA BELLAVISTA,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_BELLAVISTA,RURAL,431,-73.6791611112089,6.62295833337971,0,,,TRES_AMIGOS,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,TRES AMIGOS,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL BELLAVISTA
1046181.3006,1230172.03,1572,268235000221,268235000647D,26823500064704,VEREDA CAÑO LAJAS,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_CANO_LAJAS,RURAL,432,-73.6590666672007,6.6766027784067,0,,,CAÑO_LAJAS,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,CAÑO LAJAS,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL CAÑO LAJAS
1043172.5234,1218703.586,1573,268235000680,268235000647B,26823500064702,VEREDA LA FLORIDA,INSTITUCION_EDUCATIVA_FORJADORES_DE_UN_MUNDO_NUEVO,ESCUELA_RURAL_KENNEDY,RURAL,433,-73.6861722218728,6.5728888885915,0,,,EL_REPOSO,68745,SIMACOTA,YARIGUIES,EL REPOSO,Vereda,,EL_REPOSO,Deficit,YARIGUÍES,SIMACOTA,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL KENNEDY
1041902.2081,1229833.5784,1574,268235000663,268235000647K,26823500064711,VEREDA LA RESERVA,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_LA_RESERVA,RURAL,434,-73.6977583326446,6.67350277760065,0,,,LA_RESERVA,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,LA RESERVA,Vereda,,RÍO_FUEGO,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL LA RESERVA
1038032.781,1231129.2338,1575,268235000795,268235000647H,26823500064708,VEREDA LA UNION COLORADA,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_LA_UNION_COLORADA,RURAL,435,-73.7327611111469,6.68517777835925,0,,,LA_COLORADA,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,LA COLORADA,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL LA UNION COLORADA
1040206.7396,1234990.3517,1576,268235000752,268235000647J,26823500064710,VEREDA LA YE,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_LA_YE,RURAL,436,-73.713138889039,6.72010833343059,0,,,LA_YE,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,LA YE,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL LA YE
1043922.396,1226616.1097,1577,268235000647,268235000647A,26823500064701,VEREDA TRES AMIGOS,INSTITUCION_EDUCATIVA_FORJADORE,INSTITUCION_EDUCATIVA_FORJADORES_DE_UN_MUNDO_NUEVO,RURAL,437,-73.6794620004354,6.64443300034954,0,,,TRES_AMIGOS,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,TRES AMIGOS,Vereda,,RÍO_FUEGO,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO
1045229.8733,1235856.9753,1578,268235000329,268235000621J,26823500062110,VEREDA LA FLORIDA,INSTITUCION_EDUCATIVA_LA_SALINA_EL_CARMEN,ESCUELA_RURAL_LA_FLORIDA,RURAL,448,-73.6677194444461,6.72799166681841,0,,,LA_FLORIDA,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,LA FLORIDA,Vereda,,RÍO_FUEGO,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA LA SALINA,ESCUELA RURAL LA FLORIDA
1046020.4006,1225649.8841,1579,268235000434,268235000639C,26823500063903,VEREDA ANGOSTURAS DE LOS ANDES,INSTITUCION_EDUCATIVA_LA_SALINA_EL_CARMEN,ESCUELA_RURAL_ANGOSTURAS_DE_LOS_ANDES,RURAL,453,-73.6604833327392,6.63571666695378,0,,,MONTERREY,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,MONTERREY,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA SANTO DOMINGO DEL RAMO,ESCUELA RURAL ANGOSTURAS DE LOS ANDES
1047959.3573,1215702.2077,1580,268235000809,268235000639F,26823500063906,VEREDA EL INDIO,INSTITUCION_EDUCATIVA_SANTO_DOMINGO_DEL_RAMO,ESCUELA_RURAL_CANO_INDIO,RURAL,454,-73.6428709996184,6.54579699978825,0,,,LA_HONDA,68745,SIMACOTA,YARIGUIES,LA HONDA,Vereda,,LA_HONDA,Alerta,YARIGUÍES,SIMACOTA,INSTITUCION EDUCATIVA SANTO DOMINGO DEL RAMO,ESCUELA RURAL CAÑO INDIO
1044699.375,1217556.9079,1581,268235000817,268235000639B,26823500063902,VEREDA EL SINAI,INSTITUCION_EDUCATIVA_LA_SALINA_EL_CARMEN,ESCUELA_RURAL_EL_SINAI,RURAL,455,-73.6723583334052,6.56253611056142,0,,,EL_SINAÍ,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,EL SINAÍ,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA SANTO DOMINGO DEL RAMO,ESCUELA RURAL EL SINAI
1047644.8418,1216775.4021,1582,268235000639,268235000639A,26823500063901,CORREGIMIENTO SANTO DOMINGO DEL RAMO,INSTITUCION_EDUCATIVA_LA_SALINA_EL_CARMEN,INSTITUCION_EDUCATIVA_SANTO_DOMINGO_DEL_RAMO,RURAL,458,-73.6457229998766,6.55549700004213,0,,,EL_INDIO,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,EL INDIO,Vereda,,RÍO_FUEGO,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA SANTO DOMINGO DEL RAMO,INSTITUCION EDUCATIVA SANTO DOMINGO DEL RAMO
1032745.9143,1207112.2886,1583,268101000250,268101000250A,26810100025001,CORREGIMIENTO RIO BLANCO,INSTITUTO_AGRICOLA_LA_INDIA,INSTITUTO_AGRICOLA_LA_INDIA_1,RURAL,492,-73.7803166666656,6.4679833333819,0,,,EL_MIRADOR,68385,LANDAZURI,VELEZ,EL MIRADOR,Vereda,RÍO_BLANCO,REGIÓN_RÍO_BLANCO,Deficit,VÉLEZ,LANDÁZURI,INSTITUCION EDUCATIVA RIO BLANCO,INSTITUCION EDUCATIVA RIO BLANCO
1021735.5513,1200190.6722,1584,268190002261,268190000381K,26819000038111,?,CENTRO_EDUCATIVO_PUERTO_ZAMBITO,ESCUELA_RURAL_AGUAS_CLARAS,RURAL,591,-73.8797555561073,6.40526944416023,0,,,LA_VERDE,68190,CIMITARRA,YARIGUIES,LA VERDE,Vereda,,LA_VERDE,Cumple,YARIGUÍES,CIMITARRA,CENTRO EDUCATIVO LA VERDE,ESCUELA RURAL AGUAS CLARAS
1024364.1882,1207253.152,1585,268190001931,268190000381I,26819000038109,VEREDA CHONTARALES,CENTRO_EDUCATIVO_PUERTO_ZAMBITO,ESCUELA_RURAL_EL_PORVENIR,RURAL,593,-73.8560805558706,6.46915555638573,0,,,LA_VERDE,68190,CIMITARRA,YARIGUIES,LA VERDE,Vereda,,LA_VERDE,Deficit,YARIGUÍES,CIMITARRA,CENTRO EDUCATIVO LA VERDE,ESCUELA RURAL EL PORVENIR
1024480.3457,1205345.0098,1586,268190000683,268190000381G,26819000038107,VEREDA LA PIEDRA,CENTRO_EDUCATIVO_PUERTO_ZAMBITO,ESCUELA_RURAL_LA_PIEDRA,RURAL,597,-73.8550083329385,6.45190555579983,0,,,LA_VERDE,68190,CIMITARRA,YARIGUIES,LA VERDE,Vereda,,LA_VERDE,Cumple,YARIGUÍES,CIMITARRA,CENTRO EDUCATIVO LA VERDE,ESCUELA RURAL LA PIEDRA
1027099.5048,1205235.9826,1587,268190001710,268190000381E,26819000038105,VEREDA LAS DANTAS,CENTRO_EDUCATIVO_PUERTO_ZAMBITO,ESCUELA_RURAL_LAS_DANTAS,RURAL,598,-73.8313333327234,6.4509527781768,0,,,LA_VERDE,68190,CIMITARRA,YARIGUIES,LA VERDE,Vereda,,LA_VERDE,Deficit,YARIGUÍES,CIMITARRA,CENTRO EDUCATIVO LA VERDE,ESCUELA RURAL LAS DANTAS
1020761.1491,1186551.9923,1588,268190000233,268190000195D,26819000019504,VEREDA CAMPO PADILLA,COLEGIO_JOSE_MARIA_LANDAZURI,COLEGIO_JOSE_MARIA_LANDAZURI,RURAL,601,-73.8259972218593,6.23774166655137,0,,,LOS_BALSOS,68385,LANDAZURI,VELEZ,LOS BALSOS,Vereda,KILÓMETRO_15,QUEBRADITAS,Cumple,VÉLEZ,LANDÁZURI,CENTRO EDUCATVO PUERTO ZAMBITO,ESCUELA RURAL CAMPO PADILLA
1013479.7439,1227520.4231,1589,268190001647,268190000195I,26819000019509,VEREDA SAN TROPEL,COLEGIO_INTEGRADO_PUERTO_PARRA,ESCUELA_RURAL_SAN_TROPEL,RURAL,603,-73.9547416672962,6.6522416672968,0,,,AGUALINDA,68573,PUERTO_PARRA,YARIGUIES,AGUALINDA,Vereda,EL_CRUCE,AGUALINDA,Cumple,YARIGUÍES,PUERTO_PARRA,CENTRO EDUCATVO PUERTO ZAMBITO,ESCUELA RURAL SAN TROPEL
1022697.3372,1200728.7858,1590,268190001141,268190000071J,26819000007110,VEREDA LA COLORADA,INSTITUCION_EDUCATIVA_PUERTO_OL,ESCUELA_RURAL_SANTO_DOMINGO,RURAL,625,-73.8710694443166,6.41014722165774,0,,,LA_VERDE,68190,CIMITARRA,YARIGUIES,LA VERDE,Vereda,,LA_VERDE,Cumple,YARIGUÍES,CIMITARRA,INSTITUCION EDUCATIVA PUERTO OLAYA,ESCUELA RURAL SANTO DOMINGO
1038144.3619,1224777.1686,1591,268235000701,268235000647L,26823500064712,VEREDA EL TREBOL,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_EL_TREBOL,RURAL,740,-73.729888888826,6.618319444334,0,,,LOS_OLIVOS,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,LOS OLIVOS,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL EL TREBOL
1042950.4936,1226294.8668,1592,268235000698,268235000647G,26823500064707,VEREDA MONTE DE LOS OLIVOS,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_MONTE_DE_LOS_OLIVOS,RURAL,741,-73.6882472215875,6.64151944414745,0,,,TRES_AMIGOS,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,TRES AMIGOS,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL MONTE DE LOS OLIVOS
1046184.1948,1224054.5166,1593,268235000060,268235000647C,26823500064703,VEREDA MONTERREY,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_MONTERREY,RURAL,742,-73.6589888886078,6.62129444394817,0,,,ANGOSTURA_DE_LOS_ANDES,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,ANGOSTURA DE LOS ANDES,Vereda,,RÍO_SUCIO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL MONTERREY
1038359.1065,1239130.3816,1594,268235000906,268235000647I,26823500064709,VEREDA RANCHO CHILE,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_RANCHO_CHILE,RURAL,743,-73.7298888889519,6.75751944444058,0,,,RANCHO_CHILE,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,RANCHO CHILE,Vereda,,RÍO_FUEGO,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL RANCHO CHILE
1031795.5162,1182742.0739,1595,268385000530,168385001051I,16838500105109,VEREDA EL CARMEN,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_EL_CARMEN,RURAL,952,-73.7886555559939,6.24764166687446,0,,,EL_CARMEN,68385,LANDAZURI,VELEZ,EL CARMEN,Vereda,CABECERA_MUNICIPAL,EL_CARMEN,Cumple,VÉLEZ,LANDÁZURI,COLEGIO JOSE MARIA LANDAZURI,ESCUELA RURAL EL CARMEN
1035814.6409,1179456.0901,1596,268385000246,168385001051J,16838500105110,CORREGIMIENTO BAJO JORDAN ,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_EL_SALVADOR,RURAL,953,-73.7523109998277,6.21797800041517,0,,,LA_GUAYABITA,68385,LANDAZURI,VELEZ,LA GUAYABITA,Vereda,BAJO_JORDÁN,BAJO_JORDÁN,Cumple,VÉLEZ,LANDÁZURI,COLEGIO JOSE MARIA LANDAZURI,ESCUELA RURAL EL SALVADOR
1036577.7971,1183060.9841,1597,268385000297,168385001051K,16838500105111,VEREDA LA GUAYABITA,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_LA_GUAYABITA,RURAL,954,-73.7454499997605,6.25057799992306,0,,,LA_GUAYABITA,68385,LANDAZURI,VELEZ,LA GUAYABITA,Vereda,BAJO_JORDÁN,LA_GUAYABITA,Alerta,VÉLEZ,LANDÁZURI,COLEGIO JOSE MARIA LANDAZURI,ESCUELA RURAL LA GUAYABITA
1036575.1875,1180550.8631,1598,268385000271,168385001051M,16838500105113,VEREDA LA IBERIA,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_LA_IBERIA,RURAL,955,-73.7454499998469,6.22788400023514,0,,,LA_GUAYABITA,68385,LANDAZURI,VELEZ,LA GUAYABITA,Vereda,BAJO_JORDÁN,BAJO_JORDÁN,Cumple,VÉLEZ,LANDÁZURI,COLEGIO JOSE MARIA LANDAZURI,ESCUELA RURAL LA IBERIA
1024891.0283,1187227.652,1599,268385000203,268385000050I,26838500005009,VEREDA CERRO DE ARMAS,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_CERRO_DE_ARMAS,RURAL,960,-73.8510890004325,6.28811199988671,0,,,CERRO_DE_ARMAS,68385,LANDAZURI,VELEZ,CERRO DE ARMAS,Vereda,KILÓMETRO_15,CERRO_DE_ARMAS,Alerta,VÉLEZ,LANDÁZURI,COLEGIO LAS FLORES,ESCUELA RURAL CERRO DE ARMAS
1023735.0526,1183753.6648,1600,268385000173,268385000050B,26838500005002,VEREDA SAN FERNANDO,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_KILOMETRO_15,RURAL,962,-73.8614944441744,6.25668888923383,0,,,QUEBRADITAS,68385,LANDAZURI,VELEZ,QUEBRADITAS,Vereda,KILÓMETRO_15,LA_VICTORIA,Deficit,VÉLEZ,LANDÁZURI,COLEGIO LAS FLORES,ESCUELA RURAL KILOMETRO 15
1019382.4226,1183778.8928,1601,268385001099,268385000050P,26838500005016,VEREDA LA ESPERANZA,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_LA_ESPERANZA,RURAL,963,-73.9008220001269,6.25685899974443,0,,,KM_21,68385,LANDAZURI,VELEZ,KM 21,Vereda,KILÓMETRO_15,PEDREGALES,Alerta,VÉLEZ,LANDÁZURI,COLEGIO LAS FLORES,ESCUELA RURAL LA ESPERANZA
1026350.5637,1185427.5834,1602,268385000181,268385000050M,26838500005013,VEREDA LOS GUAMOS,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_LOS_GUAMOS,RURAL,965,-73.8378809995996,6.27185599980097,0,,,GUAMOS,68385,LANDAZURI,VELEZ,GUAMOS,Vereda,KILÓMETRO_15,GUAMOS,Cumple,VÉLEZ,LANDÁZURI,COLEGIO LAS FLORES,ESCUELA RURAL LOS GUAMOS
1027098.4412,1189398.5788,1603,268385000904,268385000050J,26838500005010,VEREDA MORRONEGRO ALTO,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_MORRONEGRO_ALTO,RURAL,966,-73.8311670002871,6.30776699992672,0,,,MORRONEGRO,68385,LANDAZURI,VELEZ,MORRONEGRO,Vereda,KILÓMETRO_15,MORRONEGRO,Alerta,VÉLEZ,LANDÁZURI,COLEGIO LAS FLORES,ESCUELA RURAL MORRONEGRO ALTO
1027235.5465,1187837.2791,1604,268385000190,268385000050K,26838500005011,VEREDA MORRONEGRO CENTRO,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_MORRONEGRO_CENTRO,RURAL,967,-73.8299110001346,6.29365300019139,0,,,MORRONEGRO,68385,LANDAZURI,VELEZ,MORRONEGRO,Vereda,KILÓMETRO_15,MORRONEGRO,Cumple,VÉLEZ,LANDÁZURI,COLEGIO LAS FLORES,ESCUELA RURAL MORRONEGRO CENTRO
1021997.204,1188070.545,1605,268385000220,268385000050F,26838500005006,VEREDA QUEBRADITAS,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_QUEBRADITAS,RURAL,969,-73.8772469997268,6.29569500019354,0,,,LOS_BALSOS,68385,LANDAZURI,VELEZ,LOS BALSOS,Vereda,KILÓMETRO_15,QUEBRADITAS,Cumple,VÉLEZ,LANDÁZURI,COLEGIO LAS FLORES,ESCUELA RURAL QUEBRADITAS
1025865.5616,1182969.6739,1606,268385000122,268385000050N,26838500005014,VEREDA VIZCAINOS,COLEGIO_LAS_FLORES_LANDAZURI,ESCUELA_RURAL_VIZCAINOS,RURAL,973,-73.8422360003145,6.24962799973422,0,,,VIZCAÍNOS,68385,LANDAZURI,VELEZ,VIZCAÍNOS,Vereda,KILÓMETRO_15,VIZCAÍNOS,Alerta,VÉLEZ,LANDÁZURI,COLEGIO LAS FLORES,ESCUELA RURAL VIZCAINOS
1035771.2242,1190410.9191,1607,268385000327,268385000327A,26838500032701,CORREGIMIENTO MIRALINDO,COLEGIO_MIRALINDO_LADANZURI,COLEGIO_MIRALINDO,RURAL,974,-73.7528080003764,6.31701999964472,0,,,MIRALINDO,68385,LANDAZURI,VELEZ,CENTRO POBLADO MIRALINDO,Corregimiento,MIRALINDO,MIRALINDO,Deficit,VÉLEZ,LANDÁZURI,COLEGIO MIRALINDO,COLEGIO MIRALINDO
1035934.3982,1196720.8143,1608,268385000521,268385000327I,26838500032709,CORREGIMIENTO PLAN DE ARMAS,COLEGIO_MIRALINDO_LADANZURI,ESCUELA_RURAL_ANTONIA_SANTOS,RURAL,975,-73.7513944437238,6.37406944433265,0,,,PLAN_DE_ARMAS,68385,LANDAZURI,VELEZ,CENTRO POBLADO PLAN DE ARMAS,Corregimiento,PLAN_DE_ARMAS,PLAN_DE_ARMAS,Alerta,VÉLEZ,LANDÁZURI,COLEGIO MIRALINDO,ESCUELA RURAL ANTONIA SANTOS
